{'left': 16544, 'right': 109320}, -70.49234857372922, 1.945507287979126
{'left': 16289, 'right': 109570}, -70.49234857372922, 1.975651502609253
{'left': 16289, 'right': 109570}, -64.478387268023, 2.0056891441345215
{'left': 16115, 'right': 109739}, -58.68841036613939, 2.0365381240844727
{'left': 15944, 'right': 109907}, -58.68841036613939, 2.0674145221710205
{'left': 15944, 'right': 109907}, -49.82669676432142, 2.0985522270202637
{'left': 15690, 'right': 110161}, -43.88255701047647, 2.1298108100891113
{'left': 15690, 'right': 110161}, -43.88255701047647, 2.1604092121124268
{'left': 15522, 'right': 110336}, -37.935712395653006, 2.1907687187194824
{'left': 15351, 'right': 110507}, -37.935712395653006, 2.2220656871795654
{'left': 15351, 'right': 110507}, -32.009221858603965, 2.253202438354492
{'left': 15183, 'right': 110680}, -23.20864637331036, 2.2830464839935303
{'left': 15183, 'right': 110680}, -23.20864637331036, 2.3129653930664062
{'left': 14928, 'right': 110929}, -17.26251713617291, 2.344179153442383
{'left': 14928, 'right': 110929}, -17.26251713617291, 2.3747169971466064
{'left': 14760, 'right': 111098}, -11.355800101592983, 2.4056954383850098
{'left': 14587, 'right': 111266}, -2.432760205541629, 2.4365692138671875
{'left': 14587, 'right': 111266}, -2.432760205541629, 2.4672842025756836
{'left': 14165, 'right': 111697}, 3.382477381822125, 2.498671293258667
{'left': 14165, 'right': 111697}, 3.382477381822125, 2.530003070831299
{'left': 13993, 'right': 111866}, 9.299387055619906, 2.561208486557007
{'left': 13993, 'right': 111866}, 18.171597184298594, 2.592069625854492
{'left': 13736, 'right': 112117}, 18.171597184298594, 2.6227521896362305
{'left': 13736, 'right': 112117}, 24.2339011996484, 2.653183698654175
{'left': 13559, 'right': 112285}, 30.04921833428124, 2.6843810081481934
{'left': 13394, 'right': 112453}, 30.04921833428124, 2.715170383453369
{'left': 13394, 'right': 112453}, 38.98554706449934, 2.746500015258789
{'left': 13144, 'right': 112709}, 38.98554706449934, 2.7775330543518066
{'left': 13144, 'right': 112709}, 45.052911393702495, 2.807776927947998
{'left': 12979, 'right': 112881}, 51.05608638076996, 2.837844133377075
{'left': 12809, 'right': 113052}, 51.05608638076996, 2.8685407638549805
{'left': 12809, 'right': 113052}, 60.01189145857762, 2.899411201477051
{'left': 12553, 'right': 113304}, 60.01189145857762, 2.92922043800354
{'left': 12553, 'right': 113304}, 65.93021283378182, 2.960042715072632
{'left': 12385, 'right': 113474}, 71.76144386211777, 2.991482973098755
{'left': 12220, 'right': 113634}, 71.76144386211777, 3.021970748901367
{'left': 11968, 'right': 113886}, 80.6920948081081, 3.052429676055908
{'left': 11968, 'right': 113886}, 86.59400630884893, 3.083573818206787
{'left': 11968, 'right': 113886}, 86.59400630884893, 3.1141443252563477
{'left': 11798, 'right': 114057}, 92.55410741834511, 3.1445794105529785
{'left': 11630, 'right': 114229}, 101.19856926757531, 3.1755764484405518
{'left': 11630, 'right': 114229}, 101.19856926757531, 3.2060952186584473
{'left': 11381, 'right': 114478}, 107.22496359170756, 3.2359273433685303
{'left': 11381, 'right': 114478}, 107.22496359170756, 3.266981840133667
{'left': 11210, 'right': 114647}, 115.95187566142576, 3.297988176345825
{'left': 10957, 'right': 114900}, 121.84937007333204, 3.3285951614379883
{'left': 10957, 'right': 114900}, 121.84937007333204, 3.358874797821045
{'left': 10784, 'right': 115069}, 127.75306861987625, 3.3888778686523438
{'left': 10617, 'right': 115237}, 127.75306861987625, 3.4195125102996826
{'left': 10617, 'right': 115237}, 133.57690850126306, 3.4503262042999268
{'left': 10451, 'right': 115411}, 142.2346637359163, 3.4813053607940674
{'left': 10203, 'right': 115658}, 142.2346637359163, 3.5112245082855225
{'left': 10203, 'right': 115658}, 147.91822984463448, 3.5414161682128906
{'left': 10030, 'right': 115821}, 147.91822984463448, 3.5718259811401367
{'left': 10030, 'right': 115821}, 156.61229718820277, 3.6030192375183105
{'left': 9769, 'right': 116077}, 162.45597397975666, 3.6328206062316895
{'left': 9769, 'right': 116077}, 162.45597397975666, 3.663761854171753
{'left': 9601, 'right': 116244}, 168.4454581418382, 3.694674015045166
{'left': 9429, 'right': 116414}, 168.4454581418382, 3.7254536151885986
{'left': 9429, 'right': 116414}, 177.19276554285537, 3.756716251373291
{'left': 9182, 'right': 116669}, 177.19276554285537, 3.787324905395508
{'left': 9182, 'right': 116669}, -176.92371760303016, 3.8182373046875
{'left': 9014, 'right': 116842}, -170.91797218471498, 3.8498973846435547
{'left': 8845, 'right': 117015}, -170.91797218471498, 3.8812155723571777
{'left': 8591, 'right': 117268}, -162.06308903678809, 3.911581516265869
{'left': 8591, 'right': 117268}, -162.06308903678809, 3.9444947242736816
{'left': 8591, 'right': 117268}, -156.0514848531713, 3.974416732788086
{'left': 8418, 'right': 117436}, -150.13888605966153, 4.004333972930908
{'left': 8249, 'right': 117605}, -144.2053215864666, 4.03575873374939
{'left': 8082, 'right': 117772}, -144.2053215864666, 4.065677165985107
{'left': 8082, 'right': 117772}, -135.54961403053935, 4.095601558685303
{'left': 7838, 'right': 118022}, -129.4449546962524, 4.127500772476196
{'left': 7668, 'right': 118193}, -129.4449546962524, 4.158386707305908
{'left': 7668, 'right': 118193}, -129.4449546962524, 4.189497470855713
{'left': 7668, 'right': 118193}, -120.47625607130044, 4.220332860946655
{'left': 7409, 'right': 118448}, -120.47625607130044, 4.2511961460113525
{'left': 7409, 'right': 118448}, -120.47625607130044, 4.281853199005127
{'left': 7409, 'right': 118448}, -108.55940902437888, 4.312041997909546
{'left': 7068, 'right': 118785}, -99.7200872160494, 4.342391729354858
{'left': 6817, 'right': 119041}, -99.7200872160494, 4.373777627944946
{'left': 6817, 'right': 119041}, -93.75379461320024, 4.404949903488159
{'left': 6649, 'right': 119212}, -86.21795482178644, 4.435013294219971
{'left': 6489, 'right': 119374}, -86.21795482178644, 4.4659154415130615
{'left': 6489, 'right': 119374}, -80.40374331846331, 4.49640154838562
{'left': 6233, 'right': 119625}, -80.40374331846331, 4.526594877243042
{'left': 6233, 'right': 119625}, -74.45261325303531, 4.558490753173828
{'left': 6061, 'right': 119796}, -74.45261325303531, 4.589334964752197
{'left': 5896, 'right': 119951}, -74.45261325303531, 4.619527101516724
{'left': 5896, 'right': 119951}, -60.36258614378362, 4.650573492050171
{'left': 5896, 'right': 119951}, -60.36258614378362, 4.681774377822876
{'left': 5640, 'right': 120206}, -54.82756491135699, 4.712965488433838
{'left': 5483, 'right': 120368}, -46.04033905455748, 4.743261814117432
{'left': 5315, 'right': 120539}, -46.04033905455748, 4.774224281311035
{'left': 5063, 'right': 120796}, -40.05635487532276, 4.804986238479614
{'left': 5063, 'right': 120796}, -34.124748523575235, 4.83618688583374
{'left': 5063, 'right': 120796}, -34.124748523575235, 4.866534471511841
{'left': 4890, 'right': 120962}, -25.401765015414036, 4.898175477981567
{'left': 4724, 'right': 121131}, -25.401765015414036, 4.928612232208252
{'left': 4724, 'right': 121131}, -19.542288694923176, 4.95983099937439
{'left': 4470, 'right': 121382}, -13.576381872779944, 4.9903037548065186
{'left': 4301, 'right': 121553}, -13.576381872779944, 5.02058482170105
